symbol,company,series,face_value,purpose,ex_date,record_date,book_closure_start,book_closure_end,payment_date,remarks,source_file,source,purpose_normalized,is_dividend,is_bonus,is_split,is_consolidation,is_rights,is_structural,is_buyback,is_capital_reduction,is_meeting,is_interest,is_redemption,primary_class,dividend_amount,ratio_a,ratio_b,old_face_value_parsed,new_face_value_parsed,economic_event_count,multiple_event_types,needs_manual_review,repair_status,repair_reason,security_id_x,identity_match_method,is_nifty500_member_on_ex_date,event_id,effective_date_x,parent_event_class_x,treatment_status,cash_per_pre_event_share,share_multiplier,entitlement_value_per_pre_event_share,cash_unit_basis,valuation_date,valuation_method,is_mandatory,blocks_total_return,evidence_source,effective_date_y,security_id_y,parent_event_class_y,treatment_notes,event_mechanism,assumption_code,assumption_requires_approval,no_direct_adjustment_component,rights_new_shares_per_old_share,rights_subscription_price,previous_close,ex_date_close,market_symbol,market_isin,market_series,rights_entitlement_symbol,rights_entitlement_observed,rights_entitlement_first_seen,rights_entitlement_last_seen,treatment_row_id
HEXAWARE,Hexaware Technologies Limited,EQ,2.0,Buyback,2017-01-05,2017-01-06,,,,,corporate_actions_20170101_20170131.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_5813C47C6758,ACTIVE_DATE_MATCH,True,CA_2d132eb7222f292e9699,2017-01-05,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-01-05,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170101_20170131.json,2017-01-05,NSE_5813C47C6758,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_2d132eb7222f292e9699_T1
APARINDS,Apar Industries Limited,EQ,10.0,Buyback,2017-01-19,2017-01-20,,,,,corporate_actions_20170101_20170131.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_05F316A71726,ACTIVE_DATE_MATCH,True,CA_05904801bd895ea3e459,2017-01-19,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-01-19,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170101_20170131.json,2017-01-19,NSE_05F316A71726,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_05904801bd895ea3e459_T1
SOUTHBANK,The South Indian Bank Limited,EQ,1.0,Rights 1:3 @ Premium Rs 13/- Per Share,2017-02-16,2017-02-17,,,,,corporate_actions_20170201_20170228.json,NSE corporate actions API,RIGHTS 1:3 @ PREMIUM RS 13/- PER SHARE,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,3.0,,,1,False,False,UNCHANGED,,NSE_A80DD1EFE223,ACTIVE_DATE_MATCH,True,CA_97f5b484a263823acb84,2017-02-16,RIGHTS,RESOLVED_RIGHTS_ENTITLEMENT,0.0,1.0,2.1375,NOT_APPLICABLE,2017-02-16,THEORETICAL_EX_RIGHTS_VALUE_FROM_CUM_RIGHTS_PREVIOUS_CLOSE,True,False,LOCAL_NSE_CA_API:corporate_actions_20170201_20170228.json,2017-02-16,NSE_A80DD1EFE223,RIGHTS,Issue price is event face value plus the premium stated in the official NSE corporate-action record. The passive holder injects no subscription cash. The entitlement is credited at its ex-date theoretical value from terms known by then; no later RE price or immediate-sale proceeds are used.,RIGHTS_ENTITLEMENT,PASSIVE_HOLDER_DOES_NOT_SUBSCRIBE;ENTITLEMENT_VALUED_BY_NSE_TERP_METHOD,False,False,0.3333333333333333,14.0,22.55,19.9,SOUTHBANK,INE683A01023,EQ,,False,,,CA_97f5b484a263823acb84_T1
CANBK,Canara Bank,EQ,2.0,Rights 1:10 @ Prem Rs 197/- Per Share,2017-02-17,2017-02-20,,,,,corporate_actions_20170201_20170228.json,NSE corporate actions API,RIGHTS 1:10 @ PREM RS 197/- PER SHARE,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,10.0,,,1,False,False,UNCHANGED,,NSE_A08F17915A97,ACTIVE_DATE_MATCH,True,CA_fc467634d750957e7fdc,2017-02-17,RIGHTS,RESOLVED_RIGHTS_ENTITLEMENT,0.0,1.0,8.822727272727274,NOT_APPLICABLE,2017-02-17,THEORETICAL_EX_RIGHTS_VALUE_FROM_CUM_RIGHTS_PREVIOUS_CLOSE,True,False,LOCAL_NSE_CA_API:corporate_actions_20170201_20170228.json,2017-02-17,NSE_A08F17915A97,RIGHTS,Issue price is event face value plus the premium stated in the official NSE corporate-action record. The passive holder injects no subscription cash. The entitlement is credited at its ex-date theoretical value from terms known by then; no later RE price or immediate-sale proceeds are used.,RIGHTS_ENTITLEMENT,PASSIVE_HOLDER_DOES_NOT_SUBSCRIBE;ENTITLEMENT_VALUED_BY_NSE_TERP_METHOD,False,False,0.1,199.0,296.05,291.9,CANBK,INE476A01014,EQ,,False,,,CA_fc467634d750957e7fdc_T1
NHPC,NHPC Limited,EQ,10.0,Buyback,2017-02-17,2017-02-20,,,,,corporate_actions_20170201_20170228.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_11AC767B4B31,ACTIVE_DATE_MATCH,True,CA_3de85207f33b6feb14c0,2017-02-17,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-02-17,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170201_20170228.json,2017-02-17,NSE_11AC767B4B31,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_3de85207f33b6feb14c0_T1
IDFCFIRSTB,IDFC First Bank Limited,HB,5000.0,Interest Payment/Buyback,2017-03-02,2017-03-03,,,,,corporate_actions_20170301_20170331.json,NSE corporate actions API,INTEREST PAYMENT/BUYBACK,False,False,False,False,False,False,True,False,False,True,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_D35374D82BA3,UNIQUE_SYMBOL_HISTORY,True,CA_f6f41be77f84094a7263,2017-03-02,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-03-02,SECURITY_SERIES_CLASSIFICATION,False,False,LOCAL_NSE_CA_API:corporate_actions_20170301_20170331.json,2017-03-02,NSE_D35374D82BA3,BUYBACK,Series HB with face value Rs 5000 is not the issuer's ordinary EQ security; it creates no ordinary-equity holder adjustment.,NON_EQUITY_SERIES_SAME_ISSUER_SYMBOL,,False,True,,,,,,,,,False,,,CA_f6f41be77f84094a7263_T1
MAHLIFE,Mahindra Lifespace Developers Limited,EQ,10.0,Rights 1:4 @ Premium Rs 282/-,2017-03-30,2017-03-31,,,,,corporate_actions_20170301_20170331.json,NSE corporate actions API,RIGHTS 1:4 @ PREMIUM RS 282/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,4.0,,,1,False,False,UNCHANGED,,NSE_57304F91501D,ACTIVE_DATE_MATCH,True,CA_23c02d1f5fcde19423d4,2017-03-30,RIGHTS,RESOLVED_RIGHTS_ENTITLEMENT,0.0,1.0,28.720000000000006,NOT_APPLICABLE,2017-03-30,THEORETICAL_EX_RIGHTS_VALUE_FROM_CUM_RIGHTS_PREVIOUS_CLOSE,True,False,LOCAL_NSE_CA_API:corporate_actions_20170301_20170331.json,2017-03-30,NSE_57304F91501D,RIGHTS,Issue price is event face value plus the premium stated in the official NSE corporate-action record. The passive holder injects no subscription cash. The entitlement is credited at its ex-date theoretical value from terms known by then; no later RE price or immediate-sale proceeds are used.,RIGHTS_ENTITLEMENT,PASSIVE_HOLDER_DOES_NOT_SUBSCRIBE;ENTITLEMENT_VALUED_BY_NSE_TERP_METHOD,False,False,0.25,292.0,435.6,393.6,MAHLIFE,INE813A01018,EQ,,False,,,CA_23c02d1f5fcde19423d4_T1
MPHASIS,MphasiS Limited,EQ,10.0,Buyback,2017-03-30,2017-03-31,,,,,corporate_actions_20170301_20170331.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_D3E18AD37B1B,ACTIVE_DATE_MATCH,True,CA_09048d09f5d0406b653a,2017-03-30,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-03-30,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170301_20170331.json,2017-03-30,NSE_D3E18AD37B1B,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_09048d09f5d0406b653a_T1
OIL,Oil India Limited,EQ,10.0,Buyback,2017-04-03,2017-04-05,,,,,corporate_actions_20170401_20170430.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_EA1AF0D86D36,ACTIVE_DATE_MATCH,True,CA_08756bb24480cec345fc,2017-04-03,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-04-03,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170401_20170430.json,2017-04-03,NSE_EA1AF0D86D36,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_08756bb24480cec345fc_T1
TCS,Tata Consultancy Services Limited,EQ,1.0,Buyback,2017-05-05,2017-05-08,,,,,corporate_actions_20170501_20170531.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_DBD0EB2724E0,ACTIVE_DATE_MATCH,True,CA_065cae3c196cf15d58cb,2017-05-05,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-05-05,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170501_20170531.json,2017-05-05,NSE_DBD0EB2724E0,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_065cae3c196cf15d58cb_T1
HCLTECH,HCL Technologies Limited,EQ,2.0,Buyback/Interim Dividend Rs 6/- Per Share (Purpose Revised),2017-05-24,2017-05-25,,,,,corporate_actions_20170501_20170531.json,NSE corporate actions API,BUYBACK/INTERIM DIVIDEND RS 6/- PER SHARE (PURPOSE REVISED),True,False,False,False,False,False,True,False,False,False,False,DIVIDEND,6.0,,,,,2,True,True,UNCHANGED,,NSE_E50226C18398,ACTIVE_DATE_MATCH,True,CA_aea0097a3b019d71a9e7,2017-05-24,DIVIDEND,RESOLVED_COMBINED,6.0,1.0,0.0,GROSS_DECLARED_CASH_PER_PRE_EVENT_SHARE,2017-05-24,DIRECT_OFFICIAL_EVENT_TERMS,True,False,LOCAL_NSE_CA_API:corporate_actions_20170501_20170531.json,2017-05-24,NSE_E50226C18398,DIVIDEND,Gross declared cash per ordinary share from the official NSE event record. The optional tender buyback creates no direct holder adjustment under the recorded passive-holder non-participation assumption.,ORDINARY_DIVIDEND_PLUS_OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_aea0097a3b019d71a9e7_T1
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,EQ,1.0,Buyback,2017-06-01,2017-06-02,,,,,corporate_actions_20170601_20170630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_3FEBC275AA7F,ACTIVE_DATE_MATCH,True,CA_4e17d1aa7a488f25a0eb,2017-06-01,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-06-01,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170601_20170630.json,2017-06-01,NSE_3FEBC275AA7F,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_4e17d1aa7a488f25a0eb_T1
KSCL,Kaveri Seed Company Limited,EQ,2.0,Buyback,2017-06-15,2017-06-16,,,,,corporate_actions_20170601_20170630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_8B27DC002544,ACTIVE_DATE_MATCH,True,CA_4cfdde3fbc58d6ac382b,2017-06-15,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-06-15,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170601_20170630.json,2017-06-15,NSE_8B27DC002544,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_4cfdde3fbc58d6ac382b_T1
TTKPRESTIG,TTK Prestige Limited,EQ,1.0,Buyback,2017-06-15,2017-06-16,,,,,corporate_actions_20170601_20170630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_9BCCFC53AEB0,ACTIVE_DATE_MATCH,True,CA_70dc50c485f8d96584a7,2017-06-15,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-06-15,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170601_20170630.json,2017-06-15,NSE_9BCCFC53AEB0,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_70dc50c485f8d96584a7_T1
ICICIBANK,ICICI Bank Limited,EQ,2.0,Annual General Meeting/Dividend - Rs 2.50 Per Share/Bonus 1:10 (Revised),2017-06-20,,2017-06-22,2017-06-24,,,corporate_actions_20170601_20170630.json,NSE corporate actions API,ANNUAL GENERAL MEETING/DIVIDEND - RS 2.50 PER SHARE/BONUS 1:10 (REVISED),True,True,False,False,False,False,False,False,True,False,False,BONUS,2.5,1.0,10.0,,,2,True,True,UNCHANGED,,NSE_63BFA94D0485,ACTIVE_DATE_MATCH,True,CA_47a3715cbdf957d513c6,2017-06-20,BONUS,RESOLVED_COMBINED,2.5,1.1,0.0,GROSS_DECLARED_CASH_PER_PRE_EVENT_SHARE,2017-06-20,DIRECT_OFFICIAL_EVENT_TERMS,True,False,LOCAL_NSE_CA_API:corporate_actions_20170601_20170630.json,2017-06-20,NSE_63BFA94D0485,BONUS,All ordinary cash and resulting-share components are composed on the same ex-date.,COMBINED_ORDINARY_EQUITY_EVENT,,False,False,,,,,,,,,False,,,CA_47a3715cbdf957d513c6_T1
ENGINERSIN,Engineers India Limited,EQ,5.0,Buyback,2017-06-28,2017-06-29,,,,,corporate_actions_20170601_20170630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_7468CCFC85B1,ACTIVE_DATE_MATCH,True,CA_e3817c0b23d8de69a7fd,2017-06-28,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-06-28,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170601_20170630.json,2017-06-28,NSE_7468CCFC85B1,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_e3817c0b23d8de69a7fd_T1
JSWENERGY,JSW Energy Limited,EQ,10.0,Annual General Meeting/ Dividend - Re 0.0 Per Share,2017-06-30,,2017-07-04,2017-07-13,,,corporate_actions_20170601_20170630.json,NSE corporate actions API,ANNUAL GENERAL MEETING/ DIVIDEND - RE 0.0 PER SHARE,True,False,False,False,False,False,False,False,True,False,False,DIVIDEND,,,,,,1,False,True,UNCHANGED,,NSE_BF592878D9DA,ACTIVE_DATE_MATCH,True,CA_93ad724c03256d39fc3c,2017-06-30,DIVIDEND,RESOLVED_DIVIDEND,0.5,1.0,0.0,GROSS_DECLARED_CASH_PER_PRE_EVENT_SHARE,2017-06-30,DIRECT_OFFICIAL_EVENT_TERMS,True,False,MSEI_JSWENERGY_CA,2017-06-30,NSE_BF592878D9DA,DIVIDEND,MSEI exchange record corrects the truncated NSE purpose to Re 0.50 per share.,ORDINARY_CASH_DIVIDEND,,False,False,,,,,,,,,False,,,CA_93ad724c03256d39fc3c_T1
MINDTREE,MindTree Limited,EQ,10.0,Buyback,2017-07-10,2017-07-11,,,,,corporate_actions_20170701_20170731.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_FF6FC74E85C1,ACTIVE_DATE_MATCH,True,CA_3e2800587e5790da2f6a,2017-07-10,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-07-10,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170701_20170731.json,2017-07-10,NSE_FF6FC74E85C1,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_3e2800587e5790da2f6a_T1
HINDPETRO,Hindustan Petroleum Corporation Limited,EQ,10.0,Bonus 1:2/ Dividend - Rs 1.10 Per Share,2017-07-11,2017-07-12,,,,,corporate_actions_20170701_20170731.json,NSE corporate actions API,BONUS 1:2/ DIVIDEND - RS 1.10 PER SHARE,True,True,False,False,False,False,False,False,False,False,False,BONUS,1.1,1.0,2.0,,,2,True,True,UNCHANGED,,NSE_B0B59A3FBF07,ACTIVE_DATE_MATCH,True,CA_58cb1d64c19b90deabfd,2017-07-11,BONUS,RESOLVED_COMBINED,1.1,1.5,0.0,GROSS_DECLARED_CASH_PER_PRE_EVENT_SHARE,2017-07-11,DIRECT_OFFICIAL_EVENT_TERMS,True,False,LOCAL_NSE_CA_API:corporate_actions_20170701_20170731.json,2017-07-11,NSE_B0B59A3FBF07,BONUS,All ordinary cash and resulting-share components are composed on the same ex-date.,COMBINED_ORDINARY_EQUITY_EVENT,,False,False,,,,,,,,,False,,,CA_58cb1d64c19b90deabfd_T1
INTELLECT,Intellect Design Arena Limited,EQ,5.0,Rights 5:22 @ Premium Rs 81/-,2017-07-17,2017-07-18,,,,,corporate_actions_20170701_20170731.json,NSE corporate actions API,RIGHTS 5:22 @ PREMIUM RS 81/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,5.0,22.0,,,1,False,False,UNCHANGED,,NSE_B3968699E9E2,ACTIVE_DATE_MATCH,True,CA_c1a40635a0d5857cb354,2017-07-17,RIGHTS,RESOLVED_RIGHTS_ENTITLEMENT,0.0,1.0,8.259259259259258,NOT_APPLICABLE,2017-07-17,THEORETICAL_EX_RIGHTS_VALUE_FROM_CUM_RIGHTS_PREVIOUS_CLOSE,True,False,LOCAL_NSE_CA_API:corporate_actions_20170701_20170731.json,2017-07-17,NSE_B3968699E9E2,RIGHTS,Issue price is event face value plus the premium stated in the official NSE corporate-action record. The passive holder injects no subscription cash. The entitlement is credited at its ex-date theoretical value from terms known by then; no later RE price or immediate-sale proceeds are used.,RIGHTS_ENTITLEMENT,PASSIVE_HOLDER_DOES_NOT_SUBSCRIBE;ENTITLEMENT_VALUED_BY_NSE_TERP_METHOD,False,False,0.22727272727272727,86.0,130.6,118.2,INTELLECT,INE306R01017,EQ,,False,,,CA_c1a40635a0d5857cb354_T1
SRF,SRF Limited,EQ,10.0,Interim Dividend,2017-08-16,2017-08-18,,,,,corporate_actions_20170801_20170831.json,NSE corporate actions API,INTERIM DIVIDEND,True,False,False,False,False,False,False,False,False,False,False,DIVIDEND,,,,,,1,False,True,UNCHANGED,,NSE_984031314A32,ACTIVE_DATE_MATCH,True,CA_e2dc4c3b5fdbd45f8d66,2017-08-16,DIVIDEND,RESOLVED_DIVIDEND,6.0,1.0,0.0,GROSS_DECLARED_CASH_PER_PRE_EVENT_SHARE,2017-08-16,DIRECT_OFFICIAL_EVENT_TERMS,True,False,MSEI_SRF_CA,2017-08-16,NSE_984031314A32,DIVIDEND,MSEI exchange record states an interim dividend of Rs 6 per share.,ORDINARY_CASH_DIVIDEND,,False,False,,,,,,,,,False,,,CA_e2dc4c3b5fdbd45f8d66_T1
SOBHA,Sobha Limited,EQ,10.0,Buyback,2017-08-24,2017-08-28,,,,,corporate_actions_20170801_20170831.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_EB6FFADD9772,ACTIVE_DATE_MATCH,True,CA_9b71ee8adb097577e454,2017-08-24,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-08-24,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170801_20170831.json,2017-08-24,NSE_EB6FFADD9772,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_9b71ee8adb097577e454_T1
VINATIORGA,Vinati Organics Limited,EQ,1.0,Buyback,2017-08-31,2017-09-01,,,,,corporate_actions_20170801_20170831.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_FD70F2989DA1,ACTIVE_DATE_MATCH,True,CA_a626ca1a89e6ca22ee11,2017-08-31,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-08-31,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170801_20170831.json,2017-08-31,NSE_FD70F2989DA1,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_a626ca1a89e6ca22ee11_T1
WIPRO,Wipro Limited,EQ,2.0,Buyback,2017-09-14,2017-09-15,,,,,corporate_actions_20170901_20170930.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_060294DF8B9D,ACTIVE_DATE_MATCH,True,CA_94636540c836abc54297,2017-09-14,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-09-14,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20170901_20170930.json,2017-09-14,NSE_060294DF8B9D,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_94636540c836abc54297_T1
INDHOTEL,The Indian Hotels Company Limited,EQ,1.0,Rights 1:5 @ Premium Rs 74/-,2017-10-04,2017-10-05,,,,,corporate_actions_20171001_20171031.json,NSE corporate actions API,RIGHTS 1:5 @ PREMIUM RS 74/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,5.0,,,1,False,False,UNCHANGED,,NSE_981D18E0A068,ACTIVE_DATE_MATCH,True,CA_220c8126e2e32e892d8e,2017-10-04,RIGHTS,RESOLVED_RIGHTS_ENTITLEMENT,0.0,1.0,7.816666666666668,NOT_APPLICABLE,2017-10-04,THEORETICAL_EX_RIGHTS_VALUE_FROM_CUM_RIGHTS_PREVIOUS_CLOSE,True,False,LOCAL_NSE_CA_API:corporate_actions_20171001_20171031.json,2017-10-04,NSE_981D18E0A068,RIGHTS,Issue price is event face value plus the premium stated in the official NSE corporate-action record. The passive holder injects no subscription cash. The entitlement is credited at its ex-date theoretical value from terms known by then; no later RE price or immediate-sale proceeds are used.,RIGHTS_ENTITLEMENT,PASSIVE_HOLDER_DOES_NOT_SUBSCRIBE;ENTITLEMENT_VALUED_BY_NSE_TERP_METHOD,False,False,0.2,75.0,121.9,110.4,INDHOTEL,INE053A01029,EQ,,False,,,CA_220c8126e2e32e892d8e_T1
